,datetime,price
1600,2021-12-31-08:25,133.88
1601,2021-12-30-19:45,133.65
1602,2021-12-30-19:35,133.76
1603,2021-12-30-19:30,133.83
1604,2021-12-30-18:35,133.97
1605,2021-12-30-18:30,133.96
1606,2021-12-30-17:45,133.8
1607,2021-12-30-17:30,133.8
1608,2021-12-30-16:50,133.63
1609,2021-12-30-16:05,133.91
1610,2021-12-30-16:00,133.92
1611,2021-12-30-15:55,133.85
1612,2021-12-30-15:50,133.96
1613,2021-12-30-15:45,134.07
1614,2021-12-30-15:40,134.0466
1615,2021-12-30-15:35,134.04
1616,2021-12-30-15:30,134.06
1617,2021-12-30-15:25,134.05
1618,2021-12-30-15:20,134.04
1619,2021-12-30-15:15,134.08
1620,2021-12-30-15:10,134.135
1621,2021-12-30-15:05,134.09
1622,2021-12-30-15:00,134.18
1623,2021-12-30-14:55,134.09
1624,2021-12-30-14:50,134.135
1625,2021-12-30-14:45,134.03
1626,2021-12-30-14:40,133.98
1627,2021-12-30-14:35,134.01
1628,2021-12-30-14:30,134.03
1629,2021-12-30-14:25,134.0244
1630,2021-12-30-14:20,133.967
1631,2021-12-30-14:15,133.96
1632,2021-12-30-14:10,133.95
1633,2021-12-30-14:05,134.0188
1634,2021-12-30-14:00,134.15
1635,2021-12-30-13:55,133.99
1636,2021-12-30-13:50,134.09
1637,2021-12-30-13:45,133.93
1638,2021-12-30-13:40,133.97
1639,2021-12-30-13:35,133.93
1640,2021-12-30-13:30,133.89
1641,2021-12-30-13:25,133.95
1642,2021-12-30-13:20,134.03
1643,2021-12-30-13:15,134.17
1644,2021-12-30-13:10,134.325
1645,2021-12-30-13:05,134.13
1646,2021-12-30-13:00,134.14
1647,2021-12-30-12:55,133.98
1648,2021-12-30-12:50,133.9437
1649,2021-12-30-12:45,133.92
1650,2021-12-30-12:40,133.7246
1651,2021-12-30-12:35,133.68
1652,2021-12-30-12:30,133.69
1653,2021-12-30-12:25,133.65
1654,2021-12-30-12:20,133.7499
1655,2021-12-30-12:15,133.77
1656,2021-12-30-12:10,133.8297
1657,2021-12-30-12:05,133.85
1658,2021-12-30-12:00,133.94
1659,2021-12-30-11:55,133.95
1660,2021-12-30-11:50,134.0486
1661,2021-12-30-11:45,134.07
1662,2021-12-30-11:40,134.19
1663,2021-12-30-11:35,134.29
1664,2021-12-30-11:30,134.25
1665,2021-12-30-11:25,134.17
1666,2021-12-30-11:20,134.1
1667,2021-12-30-11:15,134.15
1668,2021-12-30-11:10,134.19
1669,2021-12-30-11:05,134.2124
1670,2021-12-30-11:00,134.11
1671,2021-12-30-10:55,134.03
1672,2021-12-30-10:50,133.99
1673,2021-12-30-10:45,134.0
1674,2021-12-30-10:40,133.79
1675,2021-12-30-10:35,134.075
1676,2021-12-30-10:30,134.16
1677,2021-12-30-10:25,134.04
1678,2021-12-30-10:20,133.9704
1679,2021-12-30-10:15,133.69
1680,2021-12-30-10:10,133.69
1681,2021-12-30-10:05,133.49
1682,2021-12-30-10:00,133.67
1683,2021-12-30-09:55,133.43
1684,2021-12-30-09:50,133.8
1685,2021-12-30-09:45,133.605
1686,2021-12-30-09:40,133.64
1687,2021-12-30-09:35,133.51
1688,2021-12-30-09:25,133.6
1689,2021-12-30-09:00,133.6
1690,2021-12-30-08:45,133.88
1691,2021-12-30-08:05,133.41
1692,2021-12-29-19:45,133.0
1693,2021-12-29-18:45,133.0
1694,2021-12-29-18:30,133.0
1695,2021-12-29-18:10,133.23
1696,2021-12-29-18:05,133.24
1697,2021-12-29-17:35,133.4
1698,2021-12-29-17:15,133.3
1699,2021-12-29-17:10,133.24
1700,2021-12-29-17:00,133.24
1701,2021-12-29-16:40,133.23
1702,2021-12-29-16:15,133.35
1703,2021-12-29-16:10,133.6
1704,2021-12-29-16:05,133.35
1705,2021-12-29-16:00,133.36
1706,2021-12-29-15:55,133.53
1707,2021-12-29-15:50,133.72
1708,2021-12-29-15:45,133.72
1709,2021-12-29-15:40,133.79
1710,2021-12-29-15:35,133.85
1711,2021-12-29-15:30,133.89
1712,2021-12-29-15:25,133.69
1713,2021-12-29-15:20,133.68
1714,2021-12-29-15:15,133.7262
1715,2021-12-29-15:10,133.575
1716,2021-12-29-15:05,133.29
1717,2021-12-29-15:00,133.275
1718,2021-12-29-14:55,133.31
1719,2021-12-29-14:50,133.436
1720,2021-12-29-14:45,133.57
1721,2021-12-29-14:40,133.53
1722,2021-12-29-14:35,133.5943
1723,2021-12-29-14:30,133.77
1724,2021-12-29-14:25,133.785
1725,2021-12-29-14:20,133.77
1726,2021-12-29-14:15,133.74
1727,2021-12-29-14:10,133.71
1728,2021-12-29-14:05,133.675
1729,2021-12-29-14:00,133.8595
1730,2021-12-29-13:55,133.93
1731,2021-12-29-13:50,133.93
1732,2021-12-29-13:45,133.96
1733,2021-12-29-13:40,133.845
1734,2021-12-29-13:35,133.87
1735,2021-12-29-13:30,133.84
1736,2021-12-29-13:25,133.75
1737,2021-12-29-13:20,133.81
1738,2021-12-29-13:15,133.8694
1739,2021-12-29-13:10,133.88
1740,2021-12-29-13:05,134.0129
1741,2021-12-29-13:00,134.07
1742,2021-12-29-12:55,133.9496
1743,2021-12-29-12:50,133.92
1744,2021-12-29-12:45,133.93
1745,2021-12-29-12:40,133.945
1746,2021-12-29-12:35,133.96
1747,2021-12-29-12:30,133.9
1748,2021-12-29-12:25,133.729
1749,2021-12-29-12:20,133.655
1750,2021-12-29-12:15,133.72
1751,2021-12-29-12:10,133.8
1752,2021-12-29-12:05,133.715
1753,2021-12-29-12:00,133.905
1754,2021-12-29-11:55,133.8426
1755,2021-12-29-11:50,133.77
1756,2021-12-29-11:45,133.66
1757,2021-12-29-11:40,133.4793
1758,2021-12-29-11:35,133.465
1759,2021-12-29-11:30,133.5527
1760,2021-12-29-11:25,133.625
1761,2021-12-29-11:20,133.69
1762,2021-12-29-11:15,133.725
1763,2021-12-29-11:10,133.86
1764,2021-12-29-11:05,133.745
1765,2021-12-29-11:00,133.7
1766,2021-12-29-10:55,133.92
1767,2021-12-29-10:50,134.025
1768,2021-12-29-10:45,134.0358
1769,2021-12-29-10:40,134.0599
1770,2021-12-29-10:35,133.809
1771,2021-12-29-10:30,133.71
1772,2021-12-29-10:25,133.9731
1773,2021-12-29-10:20,134.065
1774,2021-12-29-10:15,133.81
1775,2021-12-29-10:10,133.74
1776,2021-12-29-10:05,133.61
1777,2021-12-29-10:00,133.17
1778,2021-12-29-09:55,133.3153
1779,2021-12-29-09:50,133.21
1780,2021-12-29-09:45,132.99
1781,2021-12-29-09:40,132.655
1782,2021-12-29-09:35,132.5008
1783,2021-12-29-09:30,132.3
1784,2021-12-29-09:10,132.5
1785,2021-12-29-09:00,132.5
1786,2021-12-29-08:35,132.5
1787,2021-12-29-08:30,132.63
1788,2021-12-29-08:25,132.6301
1789,2021-12-29-08:15,132.8523
1790,2021-12-29-08:10,132.63
1791,2021-12-29-07:05,132.44
1792,2021-12-28-19:25,132.95
1793,2021-12-28-19:15,133.0
1794,2021-12-28-19:05,132.75
1795,2021-12-28-18:55,132.7
1796,2021-12-28-18:10,132.56
1797,2021-12-28-17:45,132.63
1798,2021-12-28-17:15,132.63
1799,2021-12-28-16:40,132.73
1800,2021-12-28-16:30,132.55
1801,2021-12-28-16:10,132.63
1802,2021-12-28-16:05,132.63
1803,2021-12-28-16:00,132.65
1804,2021-12-28-15:55,132.66
1805,2021-12-28-15:50,132.85
1806,2021-12-28-15:45,132.83
1807,2021-12-28-15:40,132.665
1808,2021-12-28-15:35,132.7438
1809,2021-12-28-15:30,132.6677
1810,2021-12-28-15:25,132.48
1811,2021-12-28-15:20,132.59
1812,2021-12-28-15:15,132.73
1813,2021-12-28-15:10,132.675
1814,2021-12-28-15:05,132.6202
1815,2021-12-28-15:00,132.6
1816,2021-12-28-14:55,132.6
1817,2021-12-28-14:50,132.59
1818,2021-12-28-14:45,132.54
1819,2021-12-28-14:40,132.4772
1820,2021-12-28-14:35,132.38
1821,2021-12-28-14:30,132.32
1822,2021-12-28-14:25,132.4577
1823,2021-12-28-14:20,132.38
1824,2021-12-28-14:15,132.385
1825,2021-12-28-14:10,132.48
1826,2021-12-28-14:05,132.66
1827,2021-12-28-14:00,132.795
1828,2021-12-28-13:55,132.71
1829,2021-12-28-13:50,132.76
1830,2021-12-28-13:45,132.6401
1831,2021-12-28-13:40,132.65
1832,2021-12-28-13:35,132.74
1833,2021-12-28-13:30,132.72
1834,2021-12-28-13:25,132.8164
1835,2021-12-28-13:20,132.69
1836,2021-12-28-13:15,132.69
1837,2021-12-28-13:10,132.79
1838,2021-12-28-13:05,132.82
1839,2021-12-28-13:00,132.7899
1840,2021-12-28-12:55,132.8
1841,2021-12-28-12:50,132.73
1842,2021-12-28-12:45,132.645
1843,2021-12-28-12:40,132.67
1844,2021-12-28-12:35,132.5001
1845,2021-12-28-12:30,132.635
1846,2021-12-28-12:25,132.87
1847,2021-12-28-12:20,132.88
1848,2021-12-28-12:15,132.9545
1849,2021-12-28-12:10,132.98
1850,2021-12-28-12:05,132.98
1851,2021-12-28-12:00,133.09
1852,2021-12-28-11:55,133.0366
1853,2021-12-28-11:50,133.0195
1854,2021-12-28-11:45,132.99
1855,2021-12-28-11:40,132.93
1856,2021-12-28-11:35,132.8468
1857,2021-12-28-11:30,132.85
1858,2021-12-28-11:25,132.86
1859,2021-12-28-11:20,132.81
1860,2021-12-28-11:15,132.7
1861,2021-12-28-11:10,132.44
1862,2021-12-28-11:05,132.235
1863,2021-12-28-11:00,132.29
1864,2021-12-28-10:55,132.25
1865,2021-12-28-10:50,132.2
1866,2021-12-28-10:45,132.21
1867,2021-12-28-10:40,132.07
1868,2021-12-28-10:35,132.1
1869,2021-12-28-10:30,132.11
1870,2021-12-28-10:25,132.292
1871,2021-12-28-10:20,132.21
1872,2021-12-28-10:15,132.35
1873,2021-12-28-10:10,132.25
1874,2021-12-28-10:05,132.23
1875,2021-12-28-10:00,132.2589
1876,2021-12-28-09:55,132.14
1877,2021-12-28-09:50,132.04
1878,2021-12-28-09:45,132.15
1879,2021-12-28-09:40,132.26
1880,2021-12-28-09:35,132.09
1881,2021-12-28-09:25,131.61
1882,2021-12-28-09:20,131.58
1883,2021-12-28-09:10,131.55
1884,2021-12-28-09:00,131.6
1885,2021-12-28-08:25,131.63
1886,2021-12-28-08:20,131.61
1887,2021-12-28-08:05,131.7
1888,2021-12-27-20:00,131.35
1889,2021-12-27-17:55,131.5
1890,2021-12-27-17:25,131.51
1891,2021-12-27-17:10,131.5001
1892,2021-12-27-17:00,131.5
1893,2021-12-27-16:45,131.6199
1894,2021-12-27-16:40,131.51
1895,2021-12-27-16:35,131.5001
1896,2021-12-27-16:25,131.5
1897,2021-12-27-16:20,131.47
1898,2021-12-27-16:05,131.62
1899,2021-12-27-16:00,131.63
1900,2021-12-27-15:55,131.4999
1901,2021-12-27-15:50,131.409
1902,2021-12-27-15:45,131.295
1903,2021-12-27-15:40,131.1822
1904,2021-12-27-15:35,131.235
1905,2021-12-27-15:30,131.19
1906,2021-12-27-15:25,131.22
1907,2021-12-27-15:20,131.14
1908,2021-12-27-15:15,131.19
1909,2021-12-27-15:10,131.28
1910,2021-12-27-15:05,131.39
1911,2021-12-27-15:00,131.395
1912,2021-12-27-14:55,131.255
1913,2021-12-27-14:50,131.31
1914,2021-12-27-14:45,131.34
1915,2021-12-27-14:40,131.49
1916,2021-12-27-14:35,131.51
1917,2021-12-27-14:30,131.44
1918,2021-12-27-14:25,131.41
1919,2021-12-27-14:20,131.32
1920,2021-12-27-14:15,131.29
1921,2021-12-27-14:10,131.29
1922,2021-12-27-14:05,131.2892
1923,2021-12-27-14:00,131.27
1924,2021-12-27-13:55,131.17
1925,2021-12-27-13:50,131.09
1926,2021-12-27-13:45,131.1
1927,2021-12-27-13:40,131.11
1928,2021-12-27-13:35,131.23
1929,2021-12-27-13:30,131.1594
1930,2021-12-27-13:25,131.1455
1931,2021-12-27-13:20,131.08
1932,2021-12-27-13:15,131.08
1933,2021-12-27-13:10,131.05
1934,2021-12-27-13:05,131.11
1935,2021-12-27-13:00,130.979
1936,2021-12-27-12:55,130.92
1937,2021-12-27-12:50,130.99
1938,2021-12-27-12:45,130.8642
1939,2021-12-27-12:40,130.93
1940,2021-12-27-12:35,130.92
1941,2021-12-27-12:30,130.98
1942,2021-12-27-12:25,131.065
1943,2021-12-27-12:20,131.0641
1944,2021-12-27-12:15,131.04
1945,2021-12-27-12:10,131.09
1946,2021-12-27-12:05,131.1164
1947,2021-12-27-12:00,130.93
1948,2021-12-27-11:55,130.9698
1949,2021-12-27-11:50,131.0262
1950,2021-12-27-11:45,131.095
1951,2021-12-27-11:40,130.94
1952,2021-12-27-11:35,131.08
1953,2021-12-27-11:30,131.09
1954,2021-12-27-11:25,131.225
1955,2021-12-27-11:20,131.2168
1956,2021-12-27-11:15,131.2105
1957,2021-12-27-11:10,131.2389
1958,2021-12-27-11:05,131.29
1959,2021-12-27-11:00,131.345
1960,2021-12-27-10:55,131.4177
1961,2021-12-27-10:50,131.275
1962,2021-12-27-10:45,131.24
1963,2021-12-27-10:40,130.945
1964,2021-12-27-10:35,131.02
1965,2021-12-27-10:30,130.975
1966,2021-12-27-10:25,131.075
1967,2021-12-27-10:20,131.15
1968,2021-12-27-10:15,130.885
1969,2021-12-27-10:10,130.84
1970,2021-12-27-10:05,130.66
1971,2021-12-27-10:00,130.69
1972,2021-12-27-09:55,130.86
1973,2021-12-27-09:50,130.91
1974,2021-12-27-09:45,130.42
1975,2021-12-27-09:40,130.4499
1976,2021-12-27-09:35,130.3
1977,2021-12-27-09:20,130.77
1978,2021-12-27-09:05,130.9
1979,2021-12-27-09:00,130.95
1980,2021-12-27-08:45,130.87
1981,2021-12-27-08:30,130.83
1982,2021-12-27-08:25,130.83
1983,2021-12-27-08:20,130.83
1984,2021-12-27-08:05,130.83
1985,2021-12-27-08:00,130.71
1986,2021-12-27-07:45,130.71
1987,2021-12-27-07:05,130.67
1988,2021-12-27-06:00,130.95
1989,2021-12-27-05:45,130.95
1990,2021-12-23-19:55,130.6
1991,2021-12-23-19:40,130.5
1992,2021-12-23-18:45,130.5
1993,2021-12-23-17:35,130.41
1994,2021-12-23-17:30,130.4
1995,2021-12-23-17:20,130.51
1996,2021-12-23-16:55,130.51
1997,2021-12-23-16:25,130.52
1998,2021-12-23-16:05,130.63
1999,2021-12-23-16:00,130.63
2000,2021-12-23-15:55,130.935
2001,2021-12-23-15:50,130.89
2002,2021-12-23-15:45,130.8032
2003,2021-12-23-15:40,130.8175
2004,2021-12-23-15:35,130.8141
2005,2021-12-23-15:30,130.9058
2006,2021-12-23-15:25,130.8485
2007,2021-12-23-15:20,130.865
2008,2021-12-23-15:15,130.88
2009,2021-12-23-15:10,130.77
2010,2021-12-23-15:05,130.6318
2011,2021-12-23-15:00,130.69
2012,2021-12-23-14:55,130.7468
2013,2021-12-23-14:50,130.705
2014,2021-12-23-14:45,130.68
2015,2021-12-23-14:40,130.7739
2016,2021-12-23-14:35,130.8
2017,2021-12-23-14:30,130.7765
2018,2021-12-23-14:25,130.75
2019,2021-12-23-14:20,130.75
2020,2021-12-23-14:15,130.67
2021,2021-12-23-14:10,130.66
2022,2021-12-23-14:05,130.68
2023,2021-12-23-14:00,130.64
2024,2021-12-23-13:55,130.715
2025,2021-12-23-13:50,130.6143
2026,2021-12-23-13:45,130.56
2027,2021-12-23-13:40,130.595
2028,2021-12-23-13:35,130.61
2029,2021-12-23-13:30,130.649
2030,2021-12-23-13:25,130.569
2031,2021-12-23-13:20,130.635
2032,2021-12-23-13:15,130.61
2033,2021-12-23-13:10,130.61
2034,2021-12-23-13:05,130.78
2035,2021-12-23-13:00,130.85
2036,2021-12-23-12:55,130.7864
2037,2021-12-23-12:50,130.831
2038,2021-12-23-12:45,130.805
2039,2021-12-23-12:40,130.87
2040,2021-12-23-12:35,130.815
2041,2021-12-23-12:30,130.7685
2042,2021-12-23-12:25,130.73
2043,2021-12-23-12:20,130.57
2044,2021-12-23-12:15,130.63
2045,2021-12-23-12:10,130.5784
2046,2021-12-23-12:05,130.5
2047,2021-12-23-12:00,130.741
2048,2021-12-23-11:55,130.58
2049,2021-12-23-11:50,130.37
2050,2021-12-23-11:45,130.42
2051,2021-12-23-11:40,130.39
2052,2021-12-23-11:35,130.41
2053,2021-12-23-11:30,130.53
2054,2021-12-23-11:25,130.43
2055,2021-12-23-11:20,130.52
2056,2021-12-23-11:15,130.58
2057,2021-12-23-11:10,130.66
2058,2021-12-23-11:05,130.65
2059,2021-12-23-11:00,130.58
2060,2021-12-23-10:55,130.55
2061,2021-12-23-10:50,130.4659
2062,2021-12-23-10:45,130.29
2063,2021-12-23-10:40,130.24
2064,2021-12-23-10:35,130.25
2065,2021-12-23-10:30,130.4
2066,2021-12-23-10:25,130.25
2067,2021-12-23-10:20,130.2
2068,2021-12-23-10:15,130.27
2069,2021-12-23-10:10,130.37
2070,2021-12-23-10:05,130.2972
2071,2021-12-23-10:00,130.2243
2072,2021-12-23-09:55,130.49
2073,2021-12-23-09:50,130.54
2074,2021-12-23-09:45,130.35
2075,2021-12-23-09:40,130.26
2076,2021-12-23-09:35,129.68
2077,2021-12-23-09:30,129.8
2078,2021-12-23-09:05,129.8
2079,2021-12-23-09:00,129.79
2080,2021-12-23-08:45,129.64
2081,2021-12-23-08:30,129.85
2082,2021-12-23-08:05,129.8882
2083,2021-12-23-07:45,129.89
2084,2021-12-23-07:10,129.89
2085,2021-12-22-20:00,129.44
2086,2021-12-22-18:50,129.59
2087,2021-12-22-18:45,129.48
2088,2021-12-22-18:40,129.38
2089,2021-12-22-18:20,129.8899
2090,2021-12-22-18:10,129.75
2091,2021-12-22-18:00,129.75
2092,2021-12-22-16:55,129.73
2093,2021-12-22-16:30,129.74
2094,2021-12-22-16:05,129.75
2095,2021-12-22-16:00,129.75
2096,2021-12-22-15:55,129.61
2097,2021-12-22-15:50,129.49
2098,2021-12-22-15:45,129.335
2099,2021-12-22-15:40,129.38
2100,2021-12-22-15:35,129.465
2101,2021-12-22-15:30,129.42
2102,2021-12-22-15:25,129.5
2103,2021-12-22-15:20,129.53
2104,2021-12-22-15:15,129.42
2105,2021-12-22-15:10,129.44
2106,2021-12-22-15:05,129.47
2107,2021-12-22-15:00,129.59
2108,2021-12-22-14:55,129.5707
2109,2021-12-22-14:50,129.52
2110,2021-12-22-14:45,129.4
2111,2021-12-22-14:40,129.415
2112,2021-12-22-14:35,129.46
2113,2021-12-22-14:30,129.475
2114,2021-12-22-14:25,129.505
2115,2021-12-22-14:20,129.44
2116,2021-12-22-14:15,129.4944
2117,2021-12-22-14:10,129.3901
2118,2021-12-22-14:05,129.39
2119,2021-12-22-14:00,129.3988
2120,2021-12-22-13:55,129.5016
2121,2021-12-22-13:50,129.49
2122,2021-12-22-13:45,129.53
2123,2021-12-22-13:40,129.62
2124,2021-12-22-13:35,129.51
2125,2021-12-22-13:30,129.56
2126,2021-12-22-13:25,129.555
2127,2021-12-22-13:20,129.39
2128,2021-12-22-13:15,129.465
2129,2021-12-22-13:10,129.42
2130,2021-12-22-13:05,129.34
2131,2021-12-22-13:00,129.37
2132,2021-12-22-12:55,129.305
2133,2021-12-22-12:50,129.235
2134,2021-12-22-12:45,129.19
2135,2021-12-22-12:40,129.2494
2136,2021-12-22-12:35,129.29
2137,2021-12-22-12:30,129.125
2138,2021-12-22-12:25,129.31
2139,2021-12-22-12:20,129.34
2140,2021-12-22-12:15,129.2
2141,2021-12-22-12:10,129.1071
2142,2021-12-22-12:05,129.1898
2143,2021-12-22-12:00,129.23
2144,2021-12-22-11:55,129.16
2145,2021-12-22-11:50,129.14
2146,2021-12-22-11:45,129.11
2147,2021-12-22-11:40,129.22
2148,2021-12-22-11:35,129.285
2149,2021-12-22-11:30,129.14
2150,2021-12-22-11:25,129.05
2151,2021-12-22-11:20,129.215
2152,2021-12-22-11:15,129.34
2153,2021-12-22-11:10,129.16
2154,2021-12-22-11:05,129.16
2155,2021-12-22-11:00,129.21
2156,2021-12-22-10:55,129.13
2157,2021-12-22-10:50,128.92
2158,2021-12-22-10:45,128.88
2159,2021-12-22-10:40,128.9
2160,2021-12-22-10:35,128.965
2161,2021-12-22-10:30,128.71
2162,2021-12-22-10:25,128.515
2163,2021-12-22-10:20,128.47
2164,2021-12-22-10:15,128.63
2165,2021-12-22-10:10,128.505
2166,2021-12-22-10:05,128.58
2167,2021-12-22-10:00,128.13
2168,2021-12-22-09:55,128.04
2169,2021-12-22-09:50,127.86
2170,2021-12-22-09:45,127.865
2171,2021-12-22-09:40,128.24
2172,2021-12-22-09:35,128.715
2173,2021-12-22-09:30,129.28
2174,2021-12-22-08:40,128.73
2175,2021-12-22-08:30,128.9
2176,2021-12-22-08:20,128.9
2177,2021-12-22-08:05,129.0
2178,2021-12-22-08:00,129.0
2179,2021-12-22-07:05,129.0
2180,2021-12-22-06:35,129.0
2181,2021-12-21-19:25,128.75
2182,2021-12-21-19:05,128.9
2183,2021-12-21-18:40,128.96
2184,2021-12-21-18:20,128.9
2185,2021-12-21-18:15,128.9
2186,2021-12-21-18:10,128.97
2187,2021-12-21-17:55,128.88
2188,2021-12-21-16:25,128.74
2189,2021-12-21-16:05,128.97
2190,2021-12-21-16:00,128.99
2191,2021-12-21-15:55,128.76
2192,2021-12-21-15:50,128.46
2193,2021-12-21-15:45,128.605
2194,2021-12-21-15:40,128.69
2195,2021-12-21-15:35,128.7352
2196,2021-12-21-15:30,128.785
2197,2021-12-21-15:25,128.966
2198,2021-12-21-15:20,128.99
2199,2021-12-21-15:15,128.89
2200,2021-12-21-15:10,128.79
2201,2021-12-21-15:05,128.82
2202,2021-12-21-15:00,128.694
2203,2021-12-21-14:55,128.6
2204,2021-12-21-14:50,128.61
2205,2021-12-21-14:45,128.63
2206,2021-12-21-14:40,128.71
2207,2021-12-21-14:35,128.9667
2208,2021-12-21-14:30,128.845
2209,2021-12-21-14:25,128.83
2210,2021-12-21-14:20,128.895
2211,2021-12-21-14:15,128.961
2212,2021-12-21-14:10,128.915
2213,2021-12-21-14:05,128.965
2214,2021-12-21-14:00,128.92
2215,2021-12-21-13:55,129.035
2216,2021-12-21-13:50,129.21
2217,2021-12-21-13:45,129.19
2218,2021-12-21-13:40,129.11
2219,2021-12-21-13:35,129.1
2220,2021-12-21-13:30,128.9
2221,2021-12-21-13:25,129.185
2222,2021-12-21-13:20,129.17
2223,2021-12-21-13:15,129.1737
2224,2021-12-21-13:10,129.1378
2225,2021-12-21-13:05,129.2967
2226,2021-12-21-13:00,129.235
2227,2021-12-21-12:55,129.025
2228,2021-12-21-12:50,128.93
2229,2021-12-21-12:45,128.935
2230,2021-12-21-12:40,129.01
2231,2021-12-21-12:35,128.96
2232,2021-12-21-12:30,128.8518
2233,2021-12-21-12:25,128.97
2234,2021-12-21-12:20,128.99
2235,2021-12-21-12:15,129.085
2236,2021-12-21-12:10,128.87
2237,2021-12-21-12:05,128.6933
2238,2021-12-21-12:00,128.68
2239,2021-12-21-11:55,128.61
2240,2021-12-21-11:50,128.6
2241,2021-12-21-11:45,128.855
2242,2021-12-21-11:40,128.66
2243,2021-12-21-11:35,128.45
2244,2021-12-21-11:30,128.53
2245,2021-12-21-11:25,128.54
2246,2021-12-21-11:20,128.495
2247,2021-12-21-11:15,128.55
2248,2021-12-21-11:10,128.675
2249,2021-12-21-11:05,128.61
2250,2021-12-21-11:00,128.57
2251,2021-12-21-10:55,128.505
2252,2021-12-21-10:50,128.72
2253,2021-12-21-10:45,128.73
2254,2021-12-21-10:40,128.7354
2255,2021-12-21-10:35,128.67
2256,2021-12-21-10:30,128.545
2257,2021-12-21-10:25,128.63
2258,2021-12-21-10:20,128.49
2259,2021-12-21-10:15,128.65
2260,2021-12-21-10:10,128.67
2261,2021-12-21-10:05,128.36
2262,2021-12-21-10:00,128.57
2263,2021-12-21-09:55,128.6
2264,2021-12-21-09:50,128.18
2265,2021-12-21-09:45,128.09
2266,2021-12-21-09:40,128.16
2267,2021-12-21-09:35,128.27
2268,2021-12-21-09:30,127.71
2269,2021-12-21-09:00,127.79
2270,2021-12-21-08:55,127.77
2271,2021-12-21-08:45,127.5
2272,2021-12-21-08:40,127.5
2273,2021-12-21-08:35,127.51
2274,2021-12-21-08:25,127.51
2275,2021-12-21-08:15,127.5
2276,2021-12-21-08:10,127.5
2277,2021-12-21-08:05,127.62
2278,2021-12-21-07:40,127.58
2279,2021-12-21-07:25,127.58
2280,2021-12-21-07:05,127.61
2281,2021-12-21-06:20,127.66
2282,2021-12-20-20:00,127.12
2283,2021-12-20-19:35,127.11
2284,2021-12-20-19:00,127.47
2285,2021-12-20-18:55,127.47
2286,2021-12-20-18:35,127.1
2287,2021-12-20-17:25,127.06
2288,2021-12-20-16:05,127.06
2289,2021-12-20-16:00,127.06
2290,2021-12-20-15:55,127.02
2291,2021-12-20-15:50,126.86
2292,2021-12-20-15:45,126.886
2293,2021-12-20-15:40,126.71
2294,2021-12-20-15:35,126.8
2295,2021-12-20-15:30,126.95
2296,2021-12-20-15:25,126.76
2297,2021-12-20-15:20,126.775
2298,2021-12-20-15:15,126.75
2299,2021-12-20-15:10,126.77
2300,2021-12-20-15:05,126.8
2301,2021-12-20-15:00,126.8393
2302,2021-12-20-14:55,126.7916
2303,2021-12-20-14:50,126.62
2304,2021-12-20-14:45,126.71
2305,2021-12-20-14:40,126.8
2306,2021-12-20-14:35,126.84
2307,2021-12-20-14:30,126.88
2308,2021-12-20-14:25,126.8473
2309,2021-12-20-14:20,126.805
2310,2021-12-20-14:15,126.735
2311,2021-12-20-14:10,126.6933
2312,2021-12-20-14:05,126.579
2313,2021-12-20-14:00,126.52
2314,2021-12-20-13:55,126.5999
2315,2021-12-20-13:50,126.5249
2316,2021-12-20-13:45,126.46
2317,2021-12-20-13:40,126.48
2318,2021-12-20-13:35,126.35
2319,2021-12-20-13:30,126.3
2320,2021-12-20-13:25,126.36
2321,2021-12-20-13:20,126.25
2322,2021-12-20-13:15,126.27
2323,2021-12-20-13:10,126.26
2324,2021-12-20-13:05,126.02
2325,2021-12-20-13:00,125.86
2326,2021-12-20-12:55,126.03
2327,2021-12-20-12:50,126.005
2328,2021-12-20-12:45,125.88
2329,2021-12-20-12:40,125.91
2330,2021-12-20-12:35,125.75
2331,2021-12-20-12:30,125.975
2332,2021-12-20-12:25,125.79
2333,2021-12-20-12:20,125.9585
2334,2021-12-20-12:15,125.9
2335,2021-12-20-12:10,125.9
2336,2021-12-20-12:05,125.805
2337,2021-12-20-12:00,125.8
2338,2021-12-20-11:55,125.83
2339,2021-12-20-11:50,125.63
2340,2021-12-20-11:45,125.61
2341,2021-12-20-11:40,125.63
2342,2021-12-20-11:35,125.5421
2343,2021-12-20-11:30,126.01
2344,2021-12-20-11:25,126.255
2345,2021-12-20-11:20,126.35
2346,2021-12-20-11:15,126.06
2347,2021-12-20-11:10,126.14
2348,2021-12-20-11:05,126.0274
2349,2021-12-20-11:00,125.98
2350,2021-12-20-10:55,125.89
2351,2021-12-20-10:50,125.72
2352,2021-12-20-10:45,125.9
2353,2021-12-20-10:40,125.835
2354,2021-12-20-10:35,125.56
2355,2021-12-20-10:30,125.6584
2356,2021-12-20-10:25,125.5532
2357,2021-12-20-10:20,125.84
2358,2021-12-20-10:15,125.732
2359,2021-12-20-10:10,125.72
2360,2021-12-20-10:05,125.808
2361,2021-12-20-10:00,125.32
2362,2021-12-20-09:55,125.2585
2363,2021-12-20-09:50,125.2139
2364,2021-12-20-09:45,124.96
2365,2021-12-20-09:40,125.35
2366,2021-12-20-09:35,125.745
2367,2021-12-20-09:30,125.77
2368,2021-12-20-09:20,126.5
2369,2021-12-20-09:05,126.5
2370,2021-12-20-08:45,125.89
