,datetime,price
3606,2021-12-23-17:10,176.02
3607,2021-12-23-17:05,176.0
3608,2021-12-23-17:00,176.02
3609,2021-12-23-16:55,176.03
3610,2021-12-23-16:50,176.02
3611,2021-12-23-16:45,176.06
3612,2021-12-23-16:40,176.05
3613,2021-12-23-16:35,176.09
3614,2021-12-23-16:30,176.07
3615,2021-12-23-16:25,176.12
3616,2021-12-23-16:20,176.08
3617,2021-12-23-16:15,176.14
3618,2021-12-23-16:10,176.15
3619,2021-12-23-16:05,176.19
3620,2021-12-23-16:00,176.29
3621,2021-12-23-15:55,176.705
3622,2021-12-23-15:50,176.625
3623,2021-12-23-15:45,176.59
3624,2021-12-23-15:40,176.325
3625,2021-12-23-15:35,176.095
3626,2021-12-23-15:30,176.215
3627,2021-12-23-15:25,176.34
3628,2021-12-23-15:20,176.4613
3629,2021-12-23-15:15,176.265
3630,2021-12-23-15:10,176.3155
3631,2021-12-23-15:05,176.19
3632,2021-12-23-15:00,176.49
3633,2021-12-23-14:55,176.565
3634,2021-12-23-14:50,176.3592
3635,2021-12-23-14:45,176.215
3636,2021-12-23-14:40,176.0599
3637,2021-12-23-14:35,176.087
3638,2021-12-23-14:30,176.06
3639,2021-12-23-14:25,176.135
3640,2021-12-23-14:20,176.0
3641,2021-12-23-14:15,175.9475
3642,2021-12-23-14:10,175.812
3643,2021-12-23-14:05,175.98
3644,2021-12-23-14:00,175.99
3645,2021-12-23-13:55,176.1583
3646,2021-12-23-13:50,176.1576
3647,2021-12-23-13:45,176.0958
3648,2021-12-23-13:40,176.11
3649,2021-12-23-13:35,176.185
3650,2021-12-23-13:30,176.19
3651,2021-12-23-13:25,176.055
3652,2021-12-23-13:20,176.07
3653,2021-12-23-13:15,176.15
3654,2021-12-23-13:10,176.19
3655,2021-12-23-13:05,176.265
3656,2021-12-23-13:00,176.255
3657,2021-12-23-12:55,176.2301
3658,2021-12-23-12:50,176.165
3659,2021-12-23-12:45,176.0894
3660,2021-12-23-12:40,175.8825
3661,2021-12-23-12:35,175.9401
3662,2021-12-23-12:30,175.9823
3663,2021-12-23-12:25,175.9897
3664,2021-12-23-12:20,175.9781
3665,2021-12-23-12:15,176.05
3666,2021-12-23-12:10,176.0619
3667,2021-12-23-12:05,176.235
3668,2021-12-23-12:00,176.18
3669,2021-12-23-11:55,176.15
3670,2021-12-23-11:50,175.9442
3671,2021-12-23-11:45,176.0312
3672,2021-12-23-11:40,175.926
3673,2021-12-23-11:35,175.97
3674,2021-12-23-11:30,175.7161
3675,2021-12-23-11:25,176.005
3676,2021-12-23-11:20,176.3396
3677,2021-12-23-11:15,176.21
3678,2021-12-23-11:10,176.3875
3679,2021-12-23-11:05,176.4
3680,2021-12-23-11:00,176.47
3681,2021-12-23-10:55,176.345
3682,2021-12-23-10:50,176.2537
3683,2021-12-23-10:45,176.115
3684,2021-12-23-10:40,176.165
3685,2021-12-23-10:35,176.3099
3686,2021-12-23-10:30,176.4413
3687,2021-12-23-10:25,176.19
3688,2021-12-23-10:20,176.14
3689,2021-12-23-10:15,176.3372
3690,2021-12-23-10:10,175.955
3691,2021-12-23-10:05,175.85
3692,2021-12-23-10:00,175.89
3693,2021-12-23-09:55,175.575
3694,2021-12-23-09:50,175.841
3695,2021-12-23-09:45,175.7
3696,2021-12-23-09:40,176.0001
3697,2021-12-23-09:35,175.98
3698,2021-12-23-09:30,175.83
3699,2021-12-23-09:25,175.97
3700,2021-12-23-09:20,175.85
3701,2021-12-23-09:15,175.97
3702,2021-12-23-09:10,176.07
3703,2021-12-23-09:05,176.06
3704,2021-12-23-09:00,175.94
3705,2021-12-23-08:55,175.9
3706,2021-12-23-08:50,175.84
3707,2021-12-23-08:45,175.78
3708,2021-12-23-08:40,176.0
3709,2021-12-23-08:35,176.09
3710,2021-12-23-08:30,176.18
3711,2021-12-23-08:25,176.19
3712,2021-12-23-08:20,176.2678
3713,2021-12-23-08:15,176.25
3714,2021-12-23-08:10,176.22
3715,2021-12-23-08:05,176.19
3716,2021-12-23-08:00,176.24
3717,2021-12-23-07:55,176.15
3718,2021-12-23-07:50,176.21
3719,2021-12-23-07:45,176.17
3720,2021-12-23-07:40,176.15
3721,2021-12-23-07:35,176.19
3722,2021-12-23-07:30,176.13
3723,2021-12-23-07:25,176.17
3724,2021-12-23-07:20,176.17
3725,2021-12-23-07:15,176.28
3726,2021-12-23-07:10,176.13
3727,2021-12-23-07:05,176.18
3728,2021-12-23-07:00,176.19
3729,2021-12-23-06:55,176.17
3730,2021-12-23-06:50,176.2
3731,2021-12-23-06:45,176.12
3732,2021-12-23-06:40,176.17
3733,2021-12-23-06:35,176.21
3734,2021-12-23-06:30,176.2
3735,2021-12-23-06:25,176.4
3736,2021-12-23-06:20,176.21
3737,2021-12-23-06:15,176.4
3738,2021-12-23-06:10,176.18
3739,2021-12-23-06:05,176.19
3740,2021-12-23-06:00,176.33
3741,2021-12-23-05:55,176.31
3742,2021-12-23-05:50,176.22
3743,2021-12-23-05:40,176.32
3744,2021-12-23-05:35,176.14
3745,2021-12-23-05:30,176.18
3746,2021-12-23-05:25,176.14
3747,2021-12-23-05:20,176.1
3748,2021-12-23-05:15,176.1
3749,2021-12-23-05:10,176.1
3750,2021-12-23-05:05,176.04
3751,2021-12-23-05:00,176.02
3752,2021-12-23-04:55,176.03
3753,2021-12-23-04:50,175.96
3754,2021-12-23-04:45,176.05
3755,2021-12-23-04:40,176.04
3756,2021-12-23-04:35,175.99
3757,2021-12-23-04:30,175.97
3758,2021-12-23-04:25,175.96
3759,2021-12-23-04:20,175.9
3760,2021-12-23-04:15,176.0
3761,2021-12-23-04:10,176.03
3762,2021-12-23-04:05,175.7
3763,2021-12-22-20:00,175.98
3764,2021-12-22-19:55,175.95
3765,2021-12-22-19:50,175.8
3766,2021-12-22-19:45,175.78
3767,2021-12-22-19:40,175.76
3768,2021-12-22-19:35,175.8
3769,2021-12-22-19:30,175.78
3770,2021-12-22-19:25,175.8499
3771,2021-12-22-19:20,175.87
3772,2021-12-22-19:15,175.76
3773,2021-12-22-19:10,175.83
3774,2021-12-22-19:05,175.7999
3775,2021-12-22-19:00,175.82
3776,2021-12-22-18:55,175.83
3777,2021-12-22-18:50,175.76
3778,2021-12-22-18:45,175.83
3779,2021-12-22-18:40,175.84
3780,2021-12-22-18:35,175.82
3781,2021-12-22-18:30,175.8
3782,2021-12-22-18:25,175.77
3783,2021-12-22-18:20,175.77
3784,2021-12-22-18:15,175.72
3785,2021-12-22-18:10,175.79
3786,2021-12-22-18:05,175.8
3787,2021-12-22-18:00,175.81
3788,2021-12-22-17:55,175.8
3789,2021-12-22-17:50,175.74
3790,2021-12-22-17:45,175.75
3791,2021-12-22-17:40,175.7001
3792,2021-12-22-17:35,175.7299
3793,2021-12-22-17:30,175.71
3794,2021-12-22-17:25,175.73
3795,2021-12-22-17:20,175.7
3796,2021-12-22-17:15,175.8
3797,2021-12-22-17:10,175.72
3798,2021-12-22-17:05,175.72
3799,2021-12-22-17:00,175.81
3800,2021-12-22-16:55,175.8399
3801,2021-12-22-16:50,175.81
3802,2021-12-22-16:45,175.77
3803,2021-12-22-16:40,175.785
3804,2021-12-22-16:35,175.75
3805,2021-12-22-16:30,175.79
3806,2021-12-22-16:25,175.76
3807,2021-12-22-16:20,175.8
3808,2021-12-22-16:15,175.95
3809,2021-12-22-16:10,175.86
3810,2021-12-22-16:05,175.69
3811,2021-12-22-16:00,175.63
3812,2021-12-22-15:55,175.52
3813,2021-12-22-15:50,174.97
3814,2021-12-22-15:45,175.1101
3815,2021-12-22-15:40,175.13
3816,2021-12-22-15:35,174.985
3817,2021-12-22-15:30,174.925
3818,2021-12-22-15:25,174.959
3819,2021-12-22-15:20,174.76
3820,2021-12-22-15:15,174.62
3821,2021-12-22-15:10,174.5507
3822,2021-12-22-15:05,174.41
3823,2021-12-22-15:00,174.52
3824,2021-12-22-14:55,174.36
3825,2021-12-22-14:50,174.2337
3826,2021-12-22-14:45,174.16
3827,2021-12-22-14:40,174.195
3828,2021-12-22-14:35,173.62
3829,2021-12-22-14:30,173.7103
3830,2021-12-22-14:25,173.922
3831,2021-12-22-14:20,173.925
3832,2021-12-22-14:15,173.9848
3833,2021-12-22-14:10,173.95
3834,2021-12-22-14:05,174.1
3835,2021-12-22-14:00,174.1099
3836,2021-12-22-13:55,174.0778
3837,2021-12-22-13:50,173.9699
3838,2021-12-22-13:45,173.8752
3839,2021-12-22-13:40,173.9
3840,2021-12-22-13:35,174.425
3841,2021-12-22-13:30,174.21
3842,2021-12-22-13:25,174.415
3843,2021-12-22-13:20,174.6699
3844,2021-12-22-13:15,174.6504
3845,2021-12-22-13:10,174.72
3846,2021-12-22-13:05,174.5201
3847,2021-12-22-13:00,174.5268
3848,2021-12-22-12:55,174.4046
3849,2021-12-22-12:50,174.37
3850,2021-12-22-12:45,174.3299
3851,2021-12-22-12:40,174.29
3852,2021-12-22-12:35,174.3888
3853,2021-12-22-12:30,174.37
3854,2021-12-22-12:25,174.1401
3855,2021-12-22-12:20,174.33
3856,2021-12-22-12:15,174.4332
3857,2021-12-22-12:10,174.4688
3858,2021-12-22-12:05,174.26
3859,2021-12-22-12:00,174.12
3860,2021-12-22-11:55,173.81
3861,2021-12-22-11:50,173.715
3862,2021-12-22-11:45,173.8932
3863,2021-12-22-11:40,173.9599
3864,2021-12-22-11:35,173.985
3865,2021-12-22-11:30,173.855
3866,2021-12-22-11:25,173.6988
3867,2021-12-22-11:20,173.8
3868,2021-12-22-11:15,174.1
3869,2021-12-22-11:10,174.15
3870,2021-12-22-11:05,174.1388
3871,2021-12-22-11:00,174.48
3872,2021-12-22-10:55,174.31
3873,2021-12-22-10:50,174.115
3874,2021-12-22-10:45,174.13
3875,2021-12-22-10:40,174.185
3876,2021-12-22-10:35,173.7443
3877,2021-12-22-10:30,173.625
3878,2021-12-22-10:25,173.95
3879,2021-12-22-10:20,173.76
3880,2021-12-22-10:15,173.37
3881,2021-12-22-10:10,173.62
3882,2021-12-22-10:05,172.99
3883,2021-12-22-10:00,173.72
3884,2021-12-22-09:55,173.6989
3885,2021-12-22-09:50,173.58
3886,2021-12-22-09:45,173.198
3887,2021-12-22-09:40,172.59
3888,2021-12-22-09:35,172.6657
3889,2021-12-22-09:30,173.0
3890,2021-12-22-09:25,172.75
3891,2021-12-22-09:20,172.75
3892,2021-12-22-09:15,172.72
3893,2021-12-22-09:10,173.0
3894,2021-12-22-09:05,172.83
3895,2021-12-22-09:00,172.8
3896,2021-12-22-08:55,172.62
3897,2021-12-22-08:50,172.45
3898,2021-12-22-08:45,172.33
3899,2021-12-22-08:40,172.37
3900,2021-12-22-08:35,172.59
3901,2021-12-22-08:30,172.2602
3902,2021-12-22-08:25,172.44
3903,2021-12-22-08:20,172.6
3904,2021-12-22-08:15,172.7499
3905,2021-12-22-08:10,172.64
3906,2021-12-22-08:05,172.52
3907,2021-12-22-08:00,172.56
3908,2021-12-22-07:55,172.6
3909,2021-12-22-07:50,172.81
3910,2021-12-22-07:45,172.8
3911,2021-12-22-07:40,172.83
3912,2021-12-22-07:35,172.9
3913,2021-12-22-07:30,172.8
3914,2021-12-22-07:25,172.93
3915,2021-12-22-07:20,172.9
3916,2021-12-22-07:15,173.06
3917,2021-12-22-07:10,172.98
3918,2021-12-22-07:05,172.98
3919,2021-12-22-07:00,172.94
3920,2021-12-22-06:55,172.87
3921,2021-12-22-06:50,172.88
3922,2021-12-22-06:45,172.6
3923,2021-12-22-06:40,172.53
3924,2021-12-22-06:35,172.64
3925,2021-12-22-06:30,172.8
3926,2021-12-22-06:25,172.8
3927,2021-12-22-06:20,172.81
3928,2021-12-22-06:15,172.79
3929,2021-12-22-06:10,172.82
3930,2021-12-22-06:05,172.83
3931,2021-12-22-06:00,172.79
3932,2021-12-22-05:55,172.72
3933,2021-12-22-05:50,172.43
3934,2021-12-22-05:45,172.48
3935,2021-12-22-05:40,172.36
3936,2021-12-22-05:35,172.32
3937,2021-12-22-05:30,172.21
3938,2021-12-22-05:25,172.34
3939,2021-12-22-05:20,172.44
3940,2021-12-22-05:15,172.26
3941,2021-12-22-05:10,172.25
3942,2021-12-22-05:05,172.0
3943,2021-12-22-05:00,172.09
3944,2021-12-22-04:55,172.2
3945,2021-12-22-04:50,171.94
3946,2021-12-22-04:45,172.05
3947,2021-12-22-04:40,172.17
3948,2021-12-22-04:35,172.3
3949,2021-12-22-04:30,172.22
3950,2021-12-22-04:25,172.38
3951,2021-12-22-04:20,172.3
3952,2021-12-22-04:15,172.4
3953,2021-12-22-04:10,172.4
3954,2021-12-22-04:05,172.39
3955,2021-12-21-20:00,172.58
3956,2021-12-21-19:55,172.57
3957,2021-12-21-19:50,172.59
3958,2021-12-21-19:45,172.63
3959,2021-12-21-19:40,172.58
3960,2021-12-21-19:35,172.6
3961,2021-12-21-19:30,172.65
3962,2021-12-21-19:25,172.6
3963,2021-12-21-19:20,172.62
3964,2021-12-21-19:15,172.6
3965,2021-12-21-19:10,172.67
3966,2021-12-21-19:05,172.57
3967,2021-12-21-19:00,172.6
3968,2021-12-21-18:55,172.64
3969,2021-12-21-18:50,172.69
3970,2021-12-21-18:45,172.75
3971,2021-12-21-18:40,172.82
3972,2021-12-21-18:35,172.85
3973,2021-12-21-18:30,172.8
3974,2021-12-21-18:25,172.89
3975,2021-12-21-18:20,172.85
3976,2021-12-21-18:15,172.91
3977,2021-12-21-18:10,172.98
3978,2021-12-21-18:05,172.87
3979,2021-12-21-18:00,173.03
3980,2021-12-21-17:55,172.95
3981,2021-12-21-17:50,173.04
3982,2021-12-21-17:45,173.0
3983,2021-12-21-17:40,173.04
3984,2021-12-21-17:35,173.0
3985,2021-12-21-17:30,173.03
3986,2021-12-21-17:25,173.0
3987,2021-12-21-17:20,172.99
3988,2021-12-21-17:15,172.89
3989,2021-12-21-17:10,172.99
3990,2021-12-21-17:05,172.95
3991,2021-12-21-17:00,172.92
3992,2021-12-21-16:55,172.9
3993,2021-12-21-16:50,172.91
3994,2021-12-21-16:45,172.92
3995,2021-12-21-16:40,172.92
3996,2021-12-21-16:35,172.92
3997,2021-12-21-16:30,172.84
3998,2021-12-21-16:25,172.88
3999,2021-12-21-16:20,172.95
4000,2021-12-21-16:15,172.99
4001,2021-12-21-16:10,173.03
4002,2021-12-21-16:05,173.05
4003,2021-12-21-16:00,172.98
4004,2021-12-21-15:55,172.93
4005,2021-12-21-15:50,172.37
4006,2021-12-21-15:45,172.415
4007,2021-12-21-15:40,172.6101
4008,2021-12-21-15:35,172.7267
4009,2021-12-21-15:30,172.577
4010,2021-12-21-15:25,172.415
4011,2021-12-21-15:20,172.5714
4012,2021-12-21-15:15,172.6892
4013,2021-12-21-15:10,172.58
4014,2021-12-21-15:05,172.96
4015,2021-12-21-15:00,172.9382
4016,2021-12-21-14:55,172.68
4017,2021-12-21-14:50,172.44
4018,2021-12-21-14:45,172.13
4019,2021-12-21-14:40,172.08
4020,2021-12-21-14:35,172.31
4021,2021-12-21-14:30,172.0899
4022,2021-12-21-14:25,171.665
4023,2021-12-21-14:20,171.64
4024,2021-12-21-14:15,171.6301
4025,2021-12-21-14:10,171.615
4026,2021-12-21-14:05,171.67
4027,2021-12-21-14:00,171.24
4028,2021-12-21-13:55,171.01
4029,2021-12-21-13:50,171.0351
4030,2021-12-21-13:45,171.2198
4031,2021-12-21-13:40,171.0099
4032,2021-12-21-13:35,170.865
4033,2021-12-21-13:30,170.9612
4034,2021-12-21-13:25,171.01
4035,2021-12-21-13:20,170.785
4036,2021-12-21-13:15,170.72
4037,2021-12-21-13:10,170.98
4038,2021-12-21-13:05,170.97
4039,2021-12-21-13:00,170.995
4040,2021-12-21-12:55,170.825
4041,2021-12-21-12:50,170.825
4042,2021-12-21-12:45,170.915
4043,2021-12-21-12:40,171.04
4044,2021-12-21-12:35,171.3188
4045,2021-12-21-12:30,171.485
4046,2021-12-21-12:25,171.03
4047,2021-12-21-12:20,170.965
4048,2021-12-21-12:15,170.775
4049,2021-12-21-12:10,170.7799
4050,2021-12-21-12:05,170.615
4051,2021-12-21-12:00,170.735
4052,2021-12-21-11:55,171.05
4053,2021-12-21-11:50,170.9385
4054,2021-12-21-11:45,171.14
4055,2021-12-21-11:40,170.775
4056,2021-12-21-11:35,170.3399
4057,2021-12-21-11:30,170.2991
4058,2021-12-21-11:25,170.31
4059,2021-12-21-11:20,170.22
4060,2021-12-21-11:15,170.5399
4061,2021-12-21-11:10,170.6701
4062,2021-12-21-11:05,170.22
4063,2021-12-21-11:00,169.85
4064,2021-12-21-10:55,169.5999
4065,2021-12-21-10:50,169.44
4066,2021-12-21-10:45,169.39
4067,2021-12-21-10:40,169.48
4068,2021-12-21-10:35,169.5699
4069,2021-12-21-10:30,169.5729
4070,2021-12-21-10:25,169.685
4071,2021-12-21-10:20,170.37
4072,2021-12-21-10:15,170.23
4073,2021-12-21-10:10,170.4
4074,2021-12-21-10:05,170.5
4075,2021-12-21-10:00,170.3311
4076,2021-12-21-09:55,170.13
4077,2021-12-21-09:50,170.68
4078,2021-12-21-09:45,170.909
4079,2021-12-21-09:40,171.06
4080,2021-12-21-09:35,171.31
4081,2021-12-21-09:30,171.56
4082,2021-12-21-09:25,171.96
4083,2021-12-21-09:20,172.1
4084,2021-12-21-09:15,172.2
4085,2021-12-21-09:10,172.3399
4086,2021-12-21-09:05,172.24
4087,2021-12-21-09:00,169.75
4088,2021-12-21-08:55,172.23
4089,2021-12-21-08:50,172.13
4090,2021-12-21-08:45,172.25
4091,2021-12-21-08:40,172.25
4092,2021-12-21-08:35,172.17
4093,2021-12-21-08:30,171.94
4094,2021-12-21-08:25,171.99
4095,2021-12-21-08:20,171.8
4096,2021-12-21-08:15,171.81
4097,2021-12-21-08:10,171.76
4098,2021-12-21-08:05,171.9
4099,2021-12-21-08:00,172.15
4100,2021-12-21-07:55,172.18
4101,2021-12-21-07:50,172.12
4102,2021-12-21-07:45,172.04
4103,2021-12-21-07:40,171.96
4104,2021-12-21-07:35,171.91
4105,2021-12-21-07:30,171.96
4106,2021-12-21-07:25,171.76
4107,2021-12-21-07:20,171.5
4108,2021-12-21-07:15,171.5
4109,2021-12-21-07:10,171.45
4110,2021-12-21-07:05,171.45
4111,2021-12-21-07:00,171.52
4112,2021-12-21-06:55,171.57
4113,2021-12-21-06:50,171.48
4114,2021-12-21-06:45,171.4
4115,2021-12-21-06:40,171.69
4116,2021-12-21-06:35,171.52
4117,2021-12-21-06:30,171.55
4118,2021-12-21-06:25,171.29
4119,2021-12-21-06:20,171.11
4120,2021-12-21-06:15,171.0
4121,2021-12-21-06:10,170.91
4122,2021-12-21-06:05,171.03
4123,2021-12-21-06:00,170.85
4124,2021-12-21-05:55,170.81
4125,2021-12-21-05:50,170.9
4126,2021-12-21-05:45,170.97
4127,2021-12-21-05:40,170.98
4128,2021-12-21-05:35,170.85
4129,2021-12-21-05:30,170.9
4130,2021-12-21-05:25,171.1
4131,2021-12-21-05:20,170.97
4132,2021-12-21-05:15,170.9
4133,2021-12-21-05:10,170.9
4134,2021-12-21-05:05,170.87
4135,2021-12-21-05:00,171.0
4136,2021-12-21-04:55,171.06
4137,2021-12-21-04:50,170.93
4138,2021-12-21-04:45,171.1
4139,2021-12-21-04:40,171.2
4140,2021-12-21-04:35,171.21
4141,2021-12-21-04:30,171.65
4142,2021-12-21-04:25,171.67
4143,2021-12-21-04:20,171.72
4144,2021-12-21-04:15,171.76
4145,2021-12-21-04:10,171.8
4146,2021-12-21-04:05,171.7
4147,2021-12-20-20:00,171.04
4148,2021-12-20-19:55,171.03
4149,2021-12-20-19:50,171.0
4150,2021-12-20-19:45,171.18
4151,2021-12-20-19:40,170.95
4152,2021-12-20-19:35,170.92
4153,2021-12-20-19:30,170.94
4154,2021-12-20-19:25,171.0
4155,2021-12-20-19:20,171.1
4156,2021-12-20-19:15,171.2
4157,2021-12-20-19:10,171.19
4158,2021-12-20-19:05,171.05
4159,2021-12-20-19:00,171.36
4160,2021-12-20-18:55,171.21
4161,2021-12-20-18:50,171.15
4162,2021-12-20-18:45,171.19
4163,2021-12-20-18:40,171.04
4164,2021-12-20-18:35,170.75
4165,2021-12-20-18:30,170.62
4166,2021-12-20-18:25,170.54
4167,2021-12-20-18:20,170.41
4168,2021-12-20-18:15,170.41
4169,2021-12-20-18:10,170.38
4170,2021-12-20-18:05,170.41
4171,2021-12-20-18:00,170.15
4172,2021-12-20-17:55,170.2
4173,2021-12-20-17:45,170.11
4174,2021-12-20-17:40,170.15
4175,2021-12-20-17:35,170.15
4176,2021-12-20-17:30,170.15
4177,2021-12-20-17:25,170.17
4178,2021-12-20-17:15,170.186
4179,2021-12-20-17:10,170.1899
4180,2021-12-20-17:05,170.15
4181,2021-12-20-17:00,170.25
4182,2021-12-20-16:55,170.26
4183,2021-12-20-16:50,170.3
4184,2021-12-20-16:45,170.16
4185,2021-12-20-16:40,170.37
4186,2021-12-20-16:35,170.39
4187,2021-12-20-16:30,170.27
4188,2021-12-20-16:25,170.3
4189,2021-12-20-16:20,170.33
4190,2021-12-20-16:15,170.32
4191,2021-12-20-16:10,169.93
4192,2021-12-20-16:05,169.72
4193,2021-12-20-16:00,169.88
4194,2021-12-20-15:55,169.5
4195,2021-12-20-15:50,169.55
4196,2021-12-20-15:45,169.4
4197,2021-12-20-15:40,169.3701
4198,2021-12-20-15:35,169.31
4199,2021-12-20-15:30,169.78
4200,2021-12-20-15:25,169.62
4201,2021-12-20-15:20,169.81
4202,2021-12-20-15:15,169.55
4203,2021-12-20-15:10,169.97
4204,2021-12-20-15:05,170.145
4205,2021-12-20-15:00,169.95
4206,2021-12-20-14:55,170.05
4207,2021-12-20-14:50,169.8347
4208,2021-12-20-14:45,169.69
4209,2021-12-20-14:40,169.7
4210,2021-12-20-14:35,169.63
4211,2021-12-20-14:30,169.5984
4212,2021-12-20-14:25,169.811
4213,2021-12-20-14:20,170.25
4214,2021-12-20-14:15,169.92
4215,2021-12-20-14:10,170.22
4216,2021-12-20-14:05,169.8701
4217,2021-12-20-14:00,169.76
4218,2021-12-20-13:55,169.855
4219,2021-12-20-13:50,169.7199
4220,2021-12-20-13:45,169.74
4221,2021-12-20-13:40,169.685
4222,2021-12-20-13:35,169.27
4223,2021-12-20-13:30,169.4216
4224,2021-12-20-13:25,169.3299
4225,2021-12-20-13:20,169.36
4226,2021-12-20-13:15,169.3883
4227,2021-12-20-13:10,169.35
4228,2021-12-20-13:05,168.9099
4229,2021-12-20-13:00,169.025
4230,2021-12-20-12:55,169.3681
4231,2021-12-20-12:50,169.06
4232,2021-12-20-12:45,169.32
4233,2021-12-20-12:40,169.435
4234,2021-12-20-12:35,169.5
4235,2021-12-20-12:30,170.105
4236,2021-12-20-12:25,170.2
4237,2021-12-20-12:20,170.535
4238,2021-12-20-12:15,169.789
4239,2021-12-20-12:10,169.7924
4240,2021-12-20-12:05,169.595
4241,2021-12-20-12:00,169.5421
4242,2021-12-20-11:55,169.605
4243,2021-12-20-11:50,169.01
4244,2021-12-20-11:45,168.835
4245,2021-12-20-11:40,168.68
4246,2021-12-20-11:35,168.59
4247,2021-12-20-11:30,168.73
4248,2021-12-20-11:25,169.0
4249,2021-12-20-11:20,168.76
4250,2021-12-20-11:15,168.275
4251,2021-12-20-11:10,168.34
4252,2021-12-20-11:05,168.0
4253,2021-12-20-11:00,168.391
4254,2021-12-20-10:55,168.675
4255,2021-12-20-10:50,168.73
4256,2021-12-20-10:45,169.09
4257,2021-12-20-10:40,168.76
4258,2021-12-20-10:35,168.3056
4259,2021-12-20-10:30,167.945
4260,2021-12-20-10:25,167.935
4261,2021-12-20-10:20,168.54
4262,2021-12-20-10:15,168.37
4263,2021-12-20-10:10,168.3819
4264,2021-12-20-10:05,168.77
4265,2021-12-20-10:00,169.55
4266,2021-12-20-09:55,169.72
4267,2021-12-20-09:50,168.67
4268,2021-12-20-09:45,169.4
4269,2021-12-20-09:40,168.95
4270,2021-12-20-09:35,169.006
4271,2021-12-20-09:30,168.28
4272,2021-12-20-09:25,168.39
4273,2021-12-20-09:20,168.27
4274,2021-12-20-09:15,168.41
4275,2021-12-20-09:10,168.36
4276,2021-12-20-09:05,168.14
4277,2021-12-20-09:00,167.93
4278,2021-12-20-08:55,167.87
4279,2021-12-20-08:50,167.82
4280,2021-12-20-08:45,167.87
4281,2021-12-20-08:40,167.79
4282,2021-12-20-08:35,167.59
4283,2021-12-20-08:30,167.78
4284,2021-12-20-08:25,167.87
4285,2021-12-20-08:20,167.8
4286,2021-12-20-08:15,167.85
4287,2021-12-20-08:10,168.04
4288,2021-12-20-08:05,167.78
4289,2021-12-20-08:00,167.81
4290,2021-12-20-07:55,167.95
4291,2021-12-20-07:50,168.15
4292,2021-12-20-07:45,168.18
4293,2021-12-20-07:40,168.11
4294,2021-12-20-07:35,168.06
4295,2021-12-20-07:30,167.95
4296,2021-12-20-07:25,168.16
4297,2021-12-20-07:20,168.25
4298,2021-12-20-07:15,168.51
4299,2021-12-20-07:10,168.7
4300,2021-12-20-07:05,168.41
4301,2021-12-20-07:00,168.38
4302,2021-12-20-06:55,168.15
4303,2021-12-20-06:50,167.8
4304,2021-12-20-06:45,168.04
4305,2021-12-20-06:40,168.11
4306,2021-12-20-06:35,168.2
4307,2021-12-20-06:30,168.04
4308,2021-12-20-06:25,168.0
4309,2021-12-20-06:20,168.02
4310,2021-12-20-06:15,168.1
4311,2021-12-20-06:10,167.78
4312,2021-12-20-06:05,167.8
4313,2021-12-20-06:00,167.91
4314,2021-12-20-05:55,167.9
4315,2021-12-20-05:50,167.9
4316,2021-12-20-05:45,167.67
4317,2021-12-20-05:30,167.64
4318,2021-12-20-05:25,167.9
4319,2021-12-20-05:20,167.64
4320,2021-12-20-05:15,167.88
4321,2021-12-20-05:10,167.8
4322,2021-12-20-05:05,167.86
4323,2021-12-20-05:00,167.7
4324,2021-12-20-04:55,167.46
4325,2021-12-20-04:50,167.6
4326,2021-12-20-04:45,167.53
4327,2021-12-20-04:40,167.67
4328,2021-12-20-04:35,167.7
4329,2021-12-20-04:30,167.41
4330,2021-12-20-04:25,167.53
4331,2021-12-20-04:20,167.31
4332,2021-12-20-04:15,167.25
4333,2021-12-20-04:10,167.32
4334,2021-12-20-04:05,167.49
4335,2021-12-17-20:00,171.89
4336,2021-12-17-19:55,171.82
4337,2021-12-17-19:50,171.7
4338,2021-12-17-19:45,171.72
4339,2021-12-17-19:40,171.83
4340,2021-12-17-19:35,171.8
4341,2021-12-17-19:30,171.84
4342,2021-12-17-19:25,171.7
4343,2021-12-17-19:20,171.8
4344,2021-12-17-19:15,171.87
4345,2021-12-17-19:10,171.75
4346,2021-12-17-19:05,171.5
4347,2021-12-17-19:00,171.46
4348,2021-12-17-18:55,171.4
4349,2021-12-17-18:50,171.39
4350,2021-12-17-18:45,171.46
4351,2021-12-17-18:40,171.42
4352,2021-12-17-18:35,171.4
4353,2021-12-17-18:30,171.39
4354,2021-12-17-18:25,171.38
4355,2021-12-17-18:20,171.37
4356,2021-12-17-18:15,171.4
4357,2021-12-17-18:10,171.45
4358,2021-12-17-18:05,171.38
4359,2021-12-17-18:00,171.37
4360,2021-12-17-17:55,171.35
4361,2021-12-17-17:50,171.4
4362,2021-12-17-17:45,171.48
4363,2021-12-17-17:40,171.4501
4364,2021-12-17-17:35,171.46
4365,2021-12-17-17:30,171.4
4366,2021-12-17-17:25,171.44
4367,2021-12-17-17:20,171.49
4368,2021-12-17-17:15,171.53
4369,2021-12-17-17:10,171.52
4370,2021-12-17-17:05,171.48
4371,2021-12-17-17:00,171.49
4372,2021-12-17-16:55,171.46
4373,2021-12-17-16:50,171.39
4374,2021-12-17-16:45,171.38
4375,2021-12-17-16:40,171.4299
4376,2021-12-17-16:35,171.14
